timestamp,open,high,low,close,volume
2024-03-14,0.6888,0.7076,0.6384,0.6691,36513505.6
2024-03-15,0.6691,0.6755,0.596,0.6339,44691164.63
2024-03-16,0.6339,0.6476,0.5928,0.6031,29781755.01
2024-03-17,0.6031,0.6249,0.587,0.6191,28997780.18
2024-03-18,0.6191,0.6685,0.5949,0.645,47160794.94
2024-03-19,0.645,0.6488,0.5712,0.5845,64926429.63
2024-03-20,0.5845,0.6187,0.5685,0.6107,50287068.53
2024-03-21,0.6107,0.6545,0.5977,0.6402,47325827.08
2024-03-22,0.6402,0.6454,0.5984,0.6115,45390660.68
2024-03-23,0.6115,0.6329,0.6034,0.6168,24806681.43
2024-03-24,0.6168,0.6358,0.6133,0.6325,26888533.34
2024-03-25,0.6325,0.6629,0.6265,0.6406,41337261.5
2024-03-26,0.6406,0.653,0.6254,0.6318,34969150.3
2024-03-27,0.6318,0.6347,0.6058,0.6119,41676767.59
2024-03-28,0.6119,0.6377,0.6035,0.6243,33774727.94
2024-03-29,0.6243,0.6453,0.6088,0.6301,37178991.67
2024-03-30,0.6301,0.6371,0.6178,0.6212,20719321.78
2024-03-31,0.6212,0.6301,0.6204,0.6292,14170065.17
2024-04-01,0.6292,0.6335,0.5948,0.611,35596659.49
2024-04-02,0.611,0.6184,0.5792,0.5854,45302356.43
2024-04-03,0.5854,0.5929,0.5664,0.5742,35330104.61
2024-04-04,0.5742,0.617,0.5622,0.5935,40476162.62
2024-04-05,0.5935,0.5939,0.5688,0.5871,28352711.01
2024-04-06,0.5871,0.5987,0.5853,0.5929,12005712.52
2024-04-07,0.5929,0.6024,0.5896,0.5946,14938670.19
2024-04-08,0.5946,0.6264,0.5881,0.6147,35786707.73
2024-04-09,0.6147,0.643,0.6013,0.614,40449493.9
2024-04-10,0.614,0.6203,0.593,0.6171,31732692.15
2024-04-11,0.6171,0.6214,0.603,0.6086,22893472.23
2024-04-12,0.6086,0.6159,0.516,0.5468,42412712.51
2024-04-13,0.5468,0.549,0.42,0.4789,50328424.64
2024-04-14,0.4789,0.5073,0.4638,0.5033,44182451.86
2024-04-15,0.5033,0.5187,0.4812,0.4978,60846728.77
2024-04-16,0.4978,0.502,0.476,0.4965,48072597.16
2024-04-17,0.4965,0.5081,0.4717,0.4951,45039375.23
2024-04-18,0.4951,0.5057,0.4856,0.5025,39758511.66
2024-04-19,0.5025,0.5108,0.4666,0.5029,59095351.82
2024-04-20,0.5029,0.53,0.4982,0.5289,30510215.11
2024-04-21,0.5289,0.5367,0.5183,0.5246,20008285.78
2024-04-22,0.5246,0.5713,0.5222,0.5559,42761559.58
2024-04-23,0.5559,0.5576,0.5415,0.5446,37088754.73
2024-04-24,0.5446,0.5519,0.5213,0.5275,40480201.63
2024-04-25,0.5275,0.5326,0.5137,0.5255,33395333.88
2024-04-26,0.5255,0.536,0.5147,0.5261,21064518.51
2024-04-27,0.5261,0.5264,0.5081,0.5178,8585860.99
2024-04-28,0.5178,0.5253,0.5088,0.5102,6229444.92
2024-04-29,0.5102,0.5175,0.4986,0.515,21792010.05
2024-04-30,0.515,0.5198,0.4878,0.5006,25932460.0
2024-05-01,0.5006,0.5214,0.479,0.5176,30299210.93
2024-05-02,0.5176,0.5245,0.5067,0.5179,22716668.67
2024-05-03,0.5179,0.5365,0.5145,0.5317,16173264.95
2024-05-04,0.5317,0.5408,0.5274,0.5303,7083727.28
2024-05-05,0.5303,0.5333,0.5241,0.5295,6058050.74
2024-05-06,0.5295,0.57,0.5247,0.5401,33423876.51
2024-05-07,0.5401,0.5442,0.5217,0.5245,22059479.91
2024-05-08,0.5245,0.5295,0.5153,0.517,22663534.58
2024-05-09,0.517,0.5238,0.5087,0.521,19618330.77
2024-05-10,0.521,0.521,0.497,0.5021,11240395.82
2024-05-11,0.5021,0.5075,0.5005,0.5059,5077826.7
2024-05-12,0.5059,0.5087,0.496,0.4992,5055024.31
2024-05-13,0.4992,0.512,0.4868,0.5052,16594028.66
2024-05-14,0.5052,0.5131,0.4974,0.5001,13852607.29
2024-05-15,0.5001,0.5196,0.497,0.5188,12039758.63
2024-05-16,0.5188,0.5228,0.5124,0.5157,15325727.49
2024-05-17,0.5157,0.5291,0.5136,0.5235,13155316.46
2024-05-18,0.5235,0.5256,0.5189,0.5213,6778942.0
2024-05-19,0.5213,0.5235,0.5065,0.5096,10162004.38
2024-05-20,0.5096,0.5379,0.5064,0.5376,11636626.31
2024-05-21,0.5376,0.5571,0.532,0.5372,23164276.54
2024-05-22,0.5372,0.5383,0.523,0.5269,14415449.65
2024-05-23,0.5269,0.5486,0.5037,0.5287,22604431.29
2024-05-24,0.5287,0.5375,0.5168,0.536,15322817.3
2024-05-25,0.536,0.5426,0.5334,0.5416,6171823.94
2024-05-26,0.5416,0.5419,0.5257,0.5282,6391657.5
2024-05-27,0.5282,0.5409,0.5237,0.5339,10015328.32
2024-05-28,0.5339,0.5355,0.5213,0.5286,12846993.68
2024-05-29,0.5286,0.5334,0.52,0.5238,14991112.55
2024-05-30,0.5238,0.5283,0.5128,0.5186,16772638.51
2024-05-31,0.5186,0.5252,0.512,0.5176,12447185.23
2024-06-01,0.5176,0.5219,0.5174,0.5186,5372480.42
2024-06-02,0.5186,0.5206,0.5081,0.5135,5360583.14
2024-06-03,0.5135,0.523,0.5119,0.5199,21164875.76
2024-06-04,0.5199,0.5303,0.5183,0.5258,22607309.62
2024-06-05,0.5258,0.5324,0.524,0.5257,22781892.71
2024-06-06,0.5257,0.528,0.5164,0.5215,25846248.43
2024-06-07,0.5215,0.528,0.457,0.499,18352376.22
2024-06-08,0.499,0.5008,0.4899,0.4926,6261549.34
2024-06-09,0.4926,0.4992,0.4912,0.4987,5120533.46
2024-06-10,0.4987,0.506,0.4934,0.4968,15795402.67
2024-06-11,0.4968,0.4969,0.4709,0.4802,31544946.4
2024-06-12,0.4802,0.4978,0.4742,0.4916,19945780.61
2024-06-13,0.4916,0.4916,0.4755,0.477,13673806.68
