timestamp,open,high,low,close,volume
2024-08-23,0.07,0.1479,0.07,0.1464,217547.81
2024-08-24,0.1464,0.1496,0.1439,0.1466,253672.94
2024-08-25,0.1466,0.1472,0.1401,0.143,206147.43
2024-08-26,0.143,0.1439,0.1357,0.1362,218178.42
2024-08-27,0.1362,0.1387,0.1245,0.1275,260342.02
2024-08-28,0.1275,0.1295,0.1203,0.125,272526.65
2024-08-29,0.125,0.1308,0.1234,0.1254,225456.11
2024-08-30,0.1254,0.1278,0.1195,0.1252,248955.42
2024-08-31,0.1252,0.1261,0.1226,0.1242,229257.68
2024-09-01,0.1242,0.1251,0.1192,0.1204,292418.47
2024-09-02,0.1204,0.129,0.1197,0.1279,224100.53
2024-09-03,0.1279,0.1298,0.1214,0.1216,115438.71
2024-09-04,0.1216,0.1264,0.1153,0.1241,126004.98
2024-09-05,0.1241,0.1251,0.1192,0.1204,170057.47
2024-09-06,0.1204,0.1228,0.1132,0.1171,297140.39
2024-09-07,0.1171,0.1204,0.1163,0.1181,134045.52
2024-09-08,0.1181,0.1224,0.1171,0.1204,130616.1
2024-09-09,0.1204,0.1286,0.1204,0.127,1501345.71
2024-09-10,0.127,0.1316,0.1254,0.1295,2285057.55
2024-09-11,0.1295,0.1298,0.1232,0.1258,2679982.89
2024-09-12,0.1258,0.1307,0.1256,0.1303,2100182.52
2024-09-13,0.1303,0.1319,0.1271,0.1311,1335500.37
2024-09-14,0.1311,0.1313,0.127,0.1283,1365292.08
2024-09-15,0.1283,0.1295,0.122,0.1232,1129797.71
2024-09-16,0.1232,0.1238,0.119,0.1202,933859.87
2024-09-17,0.1202,0.1248,0.1191,0.1228,936109.42
2024-09-18,0.1228,0.1253,0.1188,0.1253,2665382.33
2024-09-19,0.1253,0.1334,0.1252,0.1322,3006520.82
2024-09-20,0.1322,0.1389,0.1303,0.1388,3918827.47
2024-09-21,0.1388,0.1442,0.1369,0.144,1708093.9
2024-09-22,0.144,0.1485,0.135,0.1388,3139909.49
2024-09-23,0.1388,0.1433,0.1362,0.1418,2883444.49
2024-09-24,0.1418,0.1447,0.138,0.1433,2619695.67
2024-09-25,0.1433,0.146,0.1421,0.1427,2419271.46
2024-09-26,0.1427,0.148,0.1397,0.1466,12573920.24
2024-09-27,0.1466,0.15,0.1455,0.1491,3783610.45
2024-09-28,0.1491,0.1523,0.1406,0.1432,270637.89
2024-09-29,0.1432,0.146,0.1394,0.1429,292958.39
2024-09-30,0.1429,0.1432,0.1319,0.1334,787995.52
2024-10-01,0.1334,0.1375,0.1177,0.1227,1178640.65
2024-10-02,0.1227,0.1257,0.1147,0.1175,484973.26
2024-10-03,0.1175,0.1204,0.1133,0.1181,555925.65
2024-10-04,0.1181,0.1238,0.1169,0.1232,1041788.04
2024-10-05,0.1232,0.1246,0.1201,0.1224,174419.33
2024-10-06,0.1224,0.1258,0.1213,0.125,69432.25
2024-10-07,0.125,0.1278,0.1228,0.1228,397624.64
2024-10-08,0.1228,0.1246,0.1191,0.1208,1927303.03
2024-10-09,0.1208,0.1223,0.1162,0.118,676912.92
2024-10-10,0.118,0.119,0.1147,0.1175,1610967.28
2024-10-11,0.1175,0.1227,0.117,0.122,475846.87
2024-10-12,0.122,0.1253,0.1217,0.1244,111586.99
2024-10-13,0.1244,0.1284,0.1224,0.126,707197.23
2024-10-14,0.126,0.1309,0.1237,0.1304,960350.77
2024-10-15,0.1304,0.1347,0.1232,0.1267,2616095.71
2024-10-16,0.1267,0.1268,0.1213,0.1217,1620894.2
2024-10-17,0.1217,0.1226,0.1168,0.1179,1190622.71
2024-10-18,0.1179,0.1205,0.1176,0.1202,945263.67
2024-10-19,0.1202,0.1226,0.1192,0.1205,925545.38
2024-10-20,0.1205,0.1253,0.1203,0.1249,597336.87
2024-10-21,0.1249,0.1259,0.12,0.1216,2094982.93
2024-10-22,0.1216,0.1227,0.1178,0.1206,1207280.41
2024-10-23,0.1206,0.1209,0.1131,0.1157,1206066.57
2024-10-24,0.1157,0.119,0.1142,0.1183,842339.92
2024-10-25,0.1183,0.1186,0.1028,0.1087,1372586.45
2024-10-26,0.1087,0.1097,0.106,0.1091,828558.45
2024-10-27,0.1091,0.1134,0.1087,0.1119,685509.77
2024-10-28,0.1119,0.1139,0.108,0.1129,884486.64
2024-10-29,0.1129,0.1188,0.1128,0.1184,1393186.09
2024-10-30,0.1184,0.1201,0.1169,0.1178,1070159.98
2024-10-31,0.1178,0.1184,0.1109,0.1114,1090449.0
