timestamp,open,high,low,close,volume
2022-01-01,3675.55,3775.46,3673.46,3765.91,5821.93127
2022-01-02,3765.91,3854.54,3717.44,3829.83,4735.28546
2022-01-03,3829.83,3851.0,3681.87,3764.45,7230.1812
2022-01-04,3764.45,3892.61,3713.51,3785.36,8584.03262
2022-01-05,3785.36,3847.56,3415.1,3537.36,17299.74083
2022-01-06,3537.36,3550.43,3301.29,3406.99,16846.98912
2022-01-07,3406.99,3416.38,3065.12,3197.71,34410.77134
2022-01-08,3197.71,3247.79,3000.01,3080.97,19334.09535
2022-01-09,3080.97,3210.44,3058.61,3150.04,3307.64615
2022-01-10,3150.04,3180.0,2932.3,3082.36,20248.38718
2022-01-11,3082.36,3263.29,3052.0,3240.01,12341.62359
2022-01-12,3240.01,3409.99,3206.38,3371.26,9158.10252
2022-01-13,3371.26,3409.97,3233.92,3236.01,13401.0953
2022-01-14,3236.4,3341.71,3189.81,3307.49,14748.33442
2022-01-15,3307.49,3370.63,3261.44,3325.71,7028.37572
2022-01-16,3325.71,3393.01,3274.51,3346.46,9438.54742
2022-01-17,3346.46,3357.55,3100.0,3209.26,23576.73255
2022-01-18,3209.26,3243.84,3082.59,3160.01,22067.34556
2022-01-19,3160.01,3174.84,3046.43,3083.6,20549.86654
2022-01-20,3083.6,3270.95,2988.0,3003.63,20581.52528
2022-01-21,3003.63,3033.64,2469.3,2569.33,113329.98971
2022-01-22,2569.33,2625.61,2302.63,2411.34,152176.98395
2022-01-23,2411.34,2551.15,2350.0,2538.84,53865.70956
2022-01-24,2538.84,2538.9,2160.45,2440.71,125302.53062
2022-01-25,2440.71,2505.82,2350.92,2456.34,58471.05013
2022-01-26,2456.34,2721.09,2402.05,2461.28,75901.86205
2022-01-27,2461.28,2519.17,2316.9,2424.47,47586.01349
2022-01-28,2424.47,2557.54,2358.99,2545.29,26245.5948
2022-01-29,2545.29,2635.5,2520.21,2599.95,13855.51069
2022-01-30,2599.95,2638.22,2542.89,2602.74,12881.42332
2022-01-31,2602.74,2705.27,2478.3,2686.01,18022.24395
2022-02-01,2686.01,2812.71,2674.57,2787.45,15287.67412
2022-02-02,2787.45,2810.74,2613.82,2678.08,17998.70096
2022-02-03,2678.08,2724.43,2576.7,2695.11,18204.71115
2022-02-04,2695.11,2994.7,2671.66,2993.5,19801.61023
2022-02-05,2993.5,3059.29,2959.18,3013.07,11810.20832
2022-02-06,3013.07,3074.1,2952.41,3054.69,7952.61726
2022-02-07,3054.69,3185.88,2993.16,3138.62,12929.22077
2022-02-08,3138.62,3230.08,3026.18,3115.23,14944.5852
2022-02-09,3115.23,3268.73,3055.27,3243.38,11595.5794
2022-02-10,3243.38,3279.03,3058.62,3072.09,21016.47056
2022-02-11,3072.09,3137.21,2880.02,2927.76,23375.29323
2022-02-12,2927.76,2984.96,2858.8,2918.13,14015.82524
2022-02-13,2918.13,2953.31,2838.17,2870.36,11175.76389
2022-02-14,2870.36,2964.6,2831.56,2929.06,14948.7106
2022-02-15,2929.06,3195.68,2912.61,3183.57,13134.50373
2022-02-16,3183.57,3186.39,3045.79,3122.36,11750.05542
2022-02-17,3122.36,3159.72,2853.23,2891.97,22786.07262
2022-02-18,2891.97,2943.33,2753.32,2779.24,20170.29181
2022-02-19,2779.24,2830.07,2696.63,2764.57,10559.90007
2022-02-20,2764.57,2764.57,2577.06,2621.19,40952.404
2022-02-21,2621.19,2758.98,2559.05,2568.1,115036.66426
2022-02-22,2568.1,2663.75,2500.37,2636.65,55720.66967
2022-02-23,2636.65,2752.48,2576.55,2579.33,35253.53175
2022-02-24,2579.33,2736.27,2301.56,2596.37,158295.29676
2022-02-25,2596.37,2832.82,2571.98,2767.43,58881.31205
2022-02-26,2767.43,2876.04,2728.49,2779.01,37928.44305
2022-02-27,2779.01,2835.64,2559.22,2616.67,89277.61817
2022-02-28,2616.67,2949.99,2569.42,2921.41,96534.16082
2022-03-01,2921.41,3036.97,2854.25,2976.33,111483.36051
2022-03-02,2976.33,3043.36,2914.08,2947.57,108134.32413
2022-03-03,2947.57,2970.42,2785.21,2834.03,55866.13386
2022-03-04,2834.03,2835.8,2573.31,2622.28,88655.00281
2022-03-05,2622.28,2684.66,2589.56,2665.16,43278.89902
2022-03-06,2665.16,2675.88,2535.77,2550.65,59514.93501
2022-03-07,2550.65,2647.67,2445.41,2492.15,88104.5966
2022-03-08,2492.15,2624.06,2480.88,2575.9,97130.61767
2022-03-09,2575.9,2773.33,2568.09,2727.39,67486.84088
2022-03-10,2727.39,2733.01,2553.04,2606.34,87700.10116
2022-03-11,2606.34,2677.13,2522.65,2557.18,137657.19873
2022-03-12,2557.18,2613.98,2553.66,2568.85,49904.60221
2022-03-13,2568.85,2602.45,2493.1,2515.42,88038.46748
2022-03-14,2515.42,2609.23,2499.19,2590.24,107510.04694
2022-03-15,2590.24,2668.32,2508.14,2617.98,104680.81778
2022-03-16,2617.98,2787.48,2603.74,2774.05,185202.19426
2022-03-17,2774.05,2835.22,2746.85,2812.37,56243.72722
2022-03-18,2812.37,2983.67,2765.49,2938.98,97825.8422
2022-03-19,2938.98,2986.57,2894.49,2951.25,43801.54031
2022-03-20,2951.25,2963.6,2818.59,2860.95,84125.23843
2022-03-21,2860.95,2960.4,2830.43,2890.12,112108.56202
2022-03-22,2890.12,3052.0,2887.05,2969.67,87779.46946
2022-03-23,2969.67,3044.85,2920.98,3036.15,163642.73452
2022-03-24,3036.15,3128.51,3003.03,3110.87,166813.6454
