timestamp,open,high,low,close,volume
2019-01-01,131.37,139.75,130.04,138.63,77677.812497
2019-01-02,138.63,154.99,137.9,152.19,89008.94894
2019-01-03,152.19,153.42,143.44,146.0,85551.506519
2019-01-04,146.0,154.63,144.54,152.1,88328.065056
2019-01-05,152.1,159.06,151.98,152.81,91993.001839
2019-01-06,152.81,157.1,148.2,153.84,85976.524045
2019-01-07,153.84,155.29,147.99,149.44,91264.155645
2019-01-08,149.44,151.4,145.5,147.54,102744.001118
2019-01-09,147.54,151.35,147.0,148.05,99007.129171
2019-01-10,148.05,149.37,121.27,124.89,102732.003822
2019-01-11,124.89,127.18,120.74,124.67,92979.67546
2019-01-12,124.67,125.78,122.21,123.31,77482.63879
2019-01-13,123.31,123.78,112.36,114.07,76814.37837
2019-01-14,114.07,129.48,114.01,127.31,76349.60281
2019-01-15,127.31,129.0,116.31,119.14,81623.06293
2019-01-16,119.14,126.02,118.68,121.07,78184.66254
2019-01-17,121.07,122.63,117.01,121.71,30840.80841
2019-01-18,121.71,121.86,118.08,119.85,23692.54761
2019-01-19,119.85,125.33,119.69,122.86,24973.98656
2019-01-20,122.86,123.6,115.95,117.26,25872.34212
2019-01-21,117.26,117.67,113.88,115.2,26263.26591
2019-01-22,115.2,118.14,111.47,116.83,26522.95855
2019-01-23,116.83,117.8,114.27,115.74,26393.39707
2019-01-24,115.74,116.59,113.88,116.11,25895.11505
2019-01-25,116.11,117.06,114.35,114.95,25657.16734
2019-01-26,114.95,117.56,114.72,115.4,24934.43889
2019-01-27,115.4,116.07,111.7,112.29,25783.52005
2019-01-28,112.29,113.13,100.99,105.72,29038.80892
2019-01-29,105.72,106.61,102.48,104.48,28931.50568
2019-01-30,104.48,109.38,103.52,107.85,28134.42772
2019-01-31,107.85,110.01,104.99,106.07,26999.07628
2019-02-01,106.07,108.11,101.62,106.54,26555.6723
2019-02-02,106.54,110.71,105.82,110.21,27724.52524
2019-02-03,110.21,110.8,105.65,106.94,27066.90939
2019-02-04,106.94,109.01,106.17,107.33,27871.18352
2019-02-05,107.33,107.97,106.24,107.08,27025.78991
2019-02-06,107.08,107.44,101.33,104.33,29247.69263
2019-02-07,104.33,106.01,103.74,104.41,28035.39644
2019-02-08,104.41,122.61,103.48,118.97,26263.90445
2019-02-09,118.97,121.04,117.48,118.99,25088.31443
2019-02-10,118.99,125.39,115.76,124.6,24843.66216
2019-02-11,124.6,124.92,119.03,120.46,24304.90298
2019-02-12,120.46,123.36,118.12,122.19,25032.0216
2019-02-13,122.19,125.81,119.93,121.12,24711.90397
2019-02-14,121.12,123.65,119.47,119.68,24103.8215
2019-02-15,119.68,123.19,119.34,120.5,24892.56289
2019-02-16,120.5,123.73,120.5,122.24,24842.34596
2019-02-17,122.24,134.96,121.89,133.56,24192.66027
2019-02-18,133.56,147.68,132.4,145.48,21189.44396
2019-02-19,145.48,149.77,142.68,143.03,20667.71949
2019-02-20,143.03,148.86,139.64,148.64,20759.56815
2019-02-21,148.64,149.04,142.81,145.58,20211.19447
2019-02-22,145.58,148.83,143.97,147.47,20038.26182
2019-02-23,147.47,159.57,146.04,157.81,19690.60566
2019-02-24,157.81,165.91,132.4,132.59,20338.88018
2019-02-25,132.59,141.76,132.36,138.14,22791.05629
2019-02-26,138.14,138.73,134.04,136.73,25052.74593
2019-02-27,136.73,140.76,128.27,135.91,22632.92305
2019-02-28,135.91,138.59,133.35,135.6,19119.66108
2019-03-01,135.6,137.86,134.71,135.15,18650.56112
2019-03-02,135.15,136.07,130.24,132.6,22719.62839
2019-03-03,132.6,134.72,128.77,130.93,22344.91647
2019-03-04,130.93,131.37,123.55,126.38,23530.86434
2019-03-05,126.38,138.29,125.55,136.95,23749.65986
2019-03-06,136.95,140.99,134.21,137.37,73077.45166
2019-03-07,137.37,139.98,135.69,136.85,101129.75386
2019-03-08,136.85,139.28,131.09,133.66,94960.99244
2019-03-09,133.66,138.29,133.09,137.29,86670.00123
2019-03-10,137.29,137.85,134.26,135.53,75891.96731
2019-03-11,135.52,136.09,130.52,133.26,160852.4548
2019-03-12,131.72,134.97,128.0,134.33,226818.4959
2019-03-14,131.68,134.58,129.14,132.17,211823.29306
2019-03-15,132.17,137.8,132.17,136.59,253040.26904
2019-03-16,136.59,144.23,136.52,140.92,237385.34129
2019-03-17,140.92,141.11,137.19,138.67,232552.61674
2019-03-18,138.67,141.87,131.31,137.6,176522.07237
2019-03-19,137.6,139.39,137.03,138.5,164092.63501
2019-03-20,138.5,139.62,136.18,139.0,150377.11251
2019-03-21,139.0,139.58,131.89,134.87,148914.04133
2019-03-22,134.87,137.16,134.29,136.02,137188.40524
2019-03-23,136.02,138.21,135.58,137.28,135801.53213
2019-03-24,137.28,137.28,135.14,136.11,162542.32129
2019-03-25,136.11,136.74,115.31,133.96,105755.29821
2019-03-26,133.96,137.02,123.3,134.13,140412.03431
2019-03-27,134.13,140.1,133.76,139.47,98609.16337
2019-03-28,139.47,139.47,131.11,137.86,130630.44538
2019-03-29,137.86,143.51,137.65,143.2,137520.82795
2019-03-30,143.2,145.86,140.41,142.09,98075.40252
2019-03-31,142.09,142.22,140.57,141.39,122250.93727
2019-04-01,141.39,143.17,139.89,141.25,140410.57134
2019-04-02,141.25,165.38,140.97,163.33,176272.60655
2019-04-03,163.32,177.12,150.16,159.94,270281.09538
2019-04-04,159.94,163.76,152.84,157.34,202805.39806
2019-04-05,157.35,167.38,156.18,164.82,175053.75935
2019-04-06,164.82,172.71,160.23,165.46,175696.90468
2019-04-07,165.46,175.11,164.07,174.15,168187.00425
2019-04-08,174.15,185.33,171.13,178.7,227968.99034
2019-04-09,178.71,179.33,171.9,174.66,223191.1676
2019-04-10,174.66,183.34,170.65,177.08,229464.5615
2019-04-11,177.08,177.47,159.08,164.03,245726.4187
2019-04-12,164.03,166.29,158.2,163.21,225564.05133
2019-04-13,163.21,166.66,161.0,166.66,146843.13656
2019-04-14,166.66,169.33,161.15,167.14,208700.484
2019-04-15,167.14,168.73,155.86,160.06,235389.93189
2019-04-16,160.06,166.35,159.42,165.43,224067.81579
2019-04-17,165.43,167.09,163.96,165.75,215594.67977
2019-04-18,165.75,175.15,165.14,173.3,229210.18979
2019-04-19,173.3,173.39,169.12,172.64,225578.74572
2019-04-20,172.64,176.4,170.0,172.88,213301.82836
2019-04-21,172.88,173.47,164.93,168.65,232996.06993
2019-04-22,168.63,171.98,167.01,170.55,221437.95891
2019-04-23,170.55,175.67,168.05,169.25,235845.40395
2019-04-24,169.25,169.89,151.0,164.12,237065.24938
2019-04-25,164.12,164.85,150.52,154.71,235428.69318
2019-04-26,154.71,162.28,151.46,157.95,277205.40508
2019-04-27,157.95,162.1,156.26,159.28,227592.78177
2019-04-28,159.28,160.22,157.04,157.87,219669.4613
2019-04-29,157.87,159.01,152.39,155.09,201870.38616
2019-04-30,155.09,162.72,154.86,161.75,227489.01834
2019-05-01,161.75,163.76,158.5,160.2,224925.59631
2019-05-02,160.2,163.39,158.72,161.83,221832.83474
2019-05-03,161.83,170.19,161.01,168.06,243753.90633
2019-05-04,168.06,171.25,160.0,163.7,246524.97835
2019-05-05,163.7,165.31,159.32,162.99,205004.08822
2019-05-06,162.99,177.84,159.3,172.97,241721.44627
2019-05-07,172.97,182.72,168.42,168.87,300117.29038
2019-05-08,168.9,173.01,164.82,170.8,272758.36456
2019-05-09,170.8,173.62,166.74,170.98,223647.69946
2019-05-10,170.98,176.1,168.56,172.89,355609.57964
2019-05-11,172.89,205.01,172.88,192.56,424110.42362
2019-05-12,192.56,202.99,182.89,188.14,487857.80845
2019-05-13,188.14,206.83,185.65,196.19,374395.88306
2019-05-14,196.19,219.0,195.35,217.22,262273.75946
2019-05-15,217.22,252.11,217.05,250.25,135449.59022
2019-05-16,250.25,278.0,242.5,264.23,139093.85899
2019-05-17,264.23,268.4,223.64,244.52,170562.54158
2019-05-18,244.52,248.16,230.94,233.78,161802.70483
2019-05-19,233.78,263.49,232.67,259.14,155731.41182
2019-05-20,259.14,259.23,236.98,251.55,152737.39482
2019-05-21,251.55,261.83,243.91,254.4,145485.15455
2019-05-22,254.4,260.38,241.02,244.26,142392.83191
2019-05-23,244.26,247.37,231.66,244.76,152701.67239
2019-05-24,244.76,254.96,242.03,249.34,140746.75597
2019-05-25,249.34,256.65,247.62,249.15,139526.34034
2019-05-26,249.15,269.83,246.55,265.46,135425.18068
2019-05-27,265.46,280.48,263.42,271.71,130418.97031
2019-05-28,271.71,276.52,266.1,272.13,131120.91488
2019-05-29,272.13,274.25,260.86,269.12,126917.90777
