timestamp,open,high,low,close,volume
2024-12-17,0.01,0.099,0.01,0.0287,1399805992.39
2024-12-18,0.0287,0.03948,0.02628,0.03559,2159819323.52
2024-12-19,0.03559,0.03696,0.02675,0.02862,1636982912.66
2024-12-20,0.02862,0.02993,0.02288,0.02783,1175655386.33
2024-12-21,0.02783,0.03303,0.02735,0.02864,1164300753.55
2024-12-22,0.02864,0.02864,0.02539,0.02598,765098965.28
2024-12-23,0.02598,0.03097,0.02519,0.03024,999031202.94
2024-12-24,0.03024,0.0376,0.02804,0.03586,1482802058.73
2024-12-25,0.03586,0.03949,0.0344,0.03773,1314329177.17
2024-12-26,0.03773,0.04343,0.03609,0.03814,1670548226.05
2024-12-27,0.03814,0.03825,0.03328,0.03392,925873816.95
2024-12-28,0.03392,0.037,0.03316,0.03604,786606415.19
2024-12-29,0.03604,0.03652,0.03151,0.03191,532326272.53
2024-12-30,0.03191,0.03311,0.03015,0.03102,600306645.84
2024-12-31,0.03102,0.03454,0.0296,0.03333,620820324.16
2025-01-01,0.03333,0.04007,0.03293,0.03928,756569973.74
2025-01-02,0.03928,0.04089,0.03686,0.03724,778697843.32
2025-01-03,0.03724,0.03767,0.03411,0.03722,640385394.46
2025-01-04,0.03722,0.04223,0.03567,0.04049,835450740.61
2025-01-05,0.04049,0.04449,0.03978,0.04005,986357294.78
2025-01-06,0.04005,0.04698,0.03946,0.04303,945926941.54
2025-01-07,0.04303,0.0438,0.03718,0.03729,766770478.2
2025-01-08,0.03729,0.03803,0.03269,0.03591,792000437.58
2025-01-09,0.03591,0.03779,0.03139,0.03331,922004083.06
2025-01-10,0.03331,0.03583,0.03229,0.03349,631601649.22
2025-01-11,0.03349,0.03381,0.03161,0.03296,394675792.1
2025-01-12,0.03296,0.03414,0.03148,0.03253,363232551.04
2025-01-13,0.03253,0.03425,0.02802,0.03138,684425957.0
2025-01-14,0.03138,0.03359,0.03098,0.03203,677257286.1
