timestamp,open,high,low,close,volume
2024-03-14,0.9993,1.002,0.9988,1.0003,20386300.34
2024-03-15,1.0003,1.0012,0.9995,0.9999,29274207.14
2024-03-16,0.9999,1.0011,0.999,1.0007,17664203.04
2024-03-17,1.0007,1.0017,0.9959,1.0008,17829846.11
2024-03-18,1.0008,1.001,0.9995,1.0,16290590.08
2024-03-19,1.0,1.0015,0.9992,1.0005,20236573.21
2024-03-20,1.0005,1.0009,0.995,0.9999,24235480.88
2024-03-21,0.9999,1.0007,0.996,1.0003,16434882.41
2024-03-22,1.0003,1.0004,0.9998,0.9999,13571309.83
2024-03-23,0.9999,1.0001,0.9998,0.9998,9143393.96
2024-03-24,0.9998,1.0003,0.9996,1.0,10401754.82
2024-03-25,1.0,1.0001,0.9993,0.9997,13306849.89
2024-03-26,0.9997,1.0001,0.9995,1.0,15391276.3
2024-03-27,1.0,1.0008,0.9998,1.0005,16627764.21
2024-03-28,1.0005,1.0008,0.9996,1.0,13841833.95
2024-03-29,1.0,1.0001,0.9994,0.9995,12586717.81
2024-03-30,0.9995,0.9997,0.9991,0.9995,8810199.99
2024-03-31,0.9995,1.0002,0.999,1.0,19645294.3
2024-04-01,1.0,1.0002,0.9992,0.9996,11739235.91
2024-04-02,0.9996,1.0004,0.9989,0.9997,16324585.09
2024-04-03,0.9997,0.9998,0.9992,0.9996,18828176.89
2024-04-04,0.9996,1.0003,0.9993,0.9997,13582242.97
2024-04-05,0.9997,1.0002,0.9993,0.9996,18120491.49
2024-04-06,0.9996,1.0,0.9994,0.9998,8156951.16
2024-04-07,0.9998,1.0001,0.9995,1.0,7705129.81
2024-04-08,1.0,1.0005,0.9997,1.0,14883648.68
2024-04-09,1.0,1.0005,0.9995,1.0004,13631213.01
2024-04-10,1.0004,1.0007,0.9999,1.0001,10697999.44
2024-04-11,1.0001,1.0004,0.9998,1.0,11134178.27
2024-04-12,1.0,1.001,0.9996,0.9997,17450015.02
2024-04-13,0.9997,1.0,0.9936,0.9987,25824051.41
2024-04-14,0.9987,0.9998,0.9987,0.999,13639836.89
2024-04-15,0.999,0.9998,0.9987,0.9996,14965265.31
2024-04-16,0.9996,0.9999,0.9992,0.9996,9970570.02
2024-04-17,0.9996,1.0002,0.9993,1.0001,11069135.77
2024-04-18,1.0001,1.0002,0.9991,0.9995,7609261.31
2024-04-19,0.9995,1.0,0.9991,0.9995,11671101.44
2024-04-20,0.9995,0.9998,0.9995,0.9996,6123924.96
2024-04-21,0.9996,1.0,0.9995,0.9999,4981004.28
2024-04-22,0.9999,1.0,0.9993,0.9997,8115993.63
2024-04-23,0.9997,1.0,0.9994,0.9999,7687881.57
2024-04-24,0.9999,1.001,0.9998,1.0005,8163383.83
2024-04-25,1.0005,1.0007,0.9999,1.0003,7208024.95
2024-04-26,1.0003,1.0005,0.9999,1.0004,6131902.98
2024-04-27,1.0004,1.0009,1.0002,1.0006,6520200.41
2024-04-28,1.0006,1.0009,1.0002,1.0003,4780018.92
2024-04-29,1.0003,1.0006,0.9999,1.0002,10534642.55
2024-04-30,1.0002,1.0016,1.0,1.0008,10620284.99
2024-05-01,1.0008,1.0017,1.0007,1.0015,13237966.0
2024-05-02,1.0015,1.0015,0.9998,1.0,7902245.82
2024-05-03,1.0,1.0003,0.9995,0.9997,7397390.88
2024-05-04,0.9997,1.0,0.9996,0.9999,4349502.7
2024-05-05,0.9999,1.0,0.9997,0.9998,3575598.67
2024-05-06,0.9998,1.0002,0.9997,0.9999,11469897.03
2024-05-07,0.9999,1.0002,0.9998,1.0,6023298.43
2024-05-08,1.0,1.0004,0.9999,1.0003,5787008.84
2024-05-09,1.0003,1.0006,1.0,1.0001,6547570.71
2024-05-10,1.0001,1.0006,0.9999,1.0002,6365827.5
2024-05-11,1.0002,1.0006,1.0001,1.0003,2619039.34
2024-05-12,1.0003,1.0006,1.0002,1.0004,2750326.14
2024-05-13,1.0004,1.0005,1.0,1.0002,6767233.41
2024-05-14,1.0002,1.0007,1.0001,1.0005,6199616.19
2024-05-15,1.0005,1.0006,0.9992,0.9997,8102634.06
2024-05-16,0.9997,1.0001,0.9995,0.9999,6380472.89
2024-05-17,0.9999,1.0001,0.9995,0.9995,7918225.6
2024-05-18,0.9995,0.9999,0.9995,0.9997,3356475.64
2024-05-19,0.9997,1.0001,0.9997,1.0,3796939.75
2024-05-20,1.0,1.0001,0.9992,0.9997,8618720.02
2024-05-21,0.9997,1.0006,0.9997,1.0002,8382947.64
2024-05-22,1.0002,1.0005,0.9999,1.0004,7779597.95
2024-05-23,1.0004,1.0013,1.0002,1.0005,11556840.62
2024-05-24,1.0005,1.0505,0.9068,1.0003,160001543.55
2024-05-25,1.0003,1.0005,1.0001,1.0002,6019447.41
2024-05-26,1.0002,1.0007,1.0,1.0005,4838340.99
2024-05-27,1.0005,1.0011,1.0004,1.0008,8395103.68
2024-05-28,1.0008,1.0015,1.0006,1.001,13540619.51
2024-05-29,1.001,1.0014,1.0005,1.0012,10532991.31
2024-05-30,1.0012,1.0013,1.0001,1.0003,11900805.5
2024-05-31,1.0003,1.0017,1.0001,1.0011,10865719.03
2024-06-01,1.0011,1.0012,1.0007,1.0007,6617455.62
2024-06-02,1.0007,1.0009,0.9955,1.0006,6136068.84
2024-06-03,1.0006,1.0008,1.0,1.0002,11344643.28
2024-06-04,1.0002,1.0005,0.9998,0.9999,8886287.34
2024-06-05,0.9999,1.0006,0.9998,0.9999,10200987.32
2024-06-06,0.9999,1.0006,0.9998,1.0003,7488081.86
2024-06-07,1.0003,1.0011,1.0,1.0004,17206859.75
2024-06-08,1.0004,1.0005,1.0001,1.0001,5795073.6
2024-06-09,1.0001,1.0002,1.0,1.0,4758779.53
2024-06-10,1.0,1.0005,1.0,1.0003,6106826.16
2024-06-11,1.0003,1.0009,1.0,1.0001,18090474.86
2024-06-12,1.0001,1.0004,0.9998,1.0002,37405496.67
2024-06-13,1.0002,1.0005,0.9999,1.0004,13076805.26
2024-06-14,1.0004,1.0009,1.0002,1.0005,11588277.85
2024-06-15,1.0005,1.0008,1.0005,1.0007,2963227.43
2024-06-16,1.0007,1.001,1.0006,1.0006,3468616.41
2024-06-17,1.0006,1.0009,1.0004,1.0004,9907810.03
2024-06-18,1.0004,1.0006,1.0,1.0005,19542573.72
2024-06-19,1.0005,1.0006,1.0,1.0004,4939517.1
2024-06-20,1.0004,1.0009,1.0001,1.0006,6786720.0
2024-06-21,1.0006,1.0009,1.0003,1.0006,7260376.35
2024-06-22,1.0006,1.0008,1.0003,1.0004,5292420.04
2024-06-23,1.0004,1.0007,1.0003,1.0007,3477826.82
2024-06-24,1.0007,1.0008,1.0003,1.0006,16523785.4
2024-06-25,1.0006,1.0007,1.0,1.0002,8768786.53
2024-06-26,1.0002,1.0006,1.0,1.0004,6347884.35
2024-06-27,1.0004,1.0013,1.0004,1.0012,7135319.16
2024-06-28,1.0012,1.0019,1.0007,1.0017,10409650.51
2024-06-29,1.0017,1.0018,1.0011,1.0014,4743878.57
2024-06-30,1.0014,1.0027,1.0013,1.0014,4253879.24
2024-07-01,1.0014,1.0015,1.0008,1.0008,7617614.21
2024-07-02,1.0008,1.0018,1.0008,1.0014,4801072.2
2024-07-03,1.0014,1.0016,1.0009,1.0011,10945290.65
2024-07-04,1.0011,1.0011,1.0002,1.0003,14826560.94
2024-07-05,1.0003,1.0005,0.9998,1.0,29646310.07
2024-07-06,1.0,1.0,0.9998,0.9998,4687912.59
2024-07-07,0.9998,1.0003,0.9998,1.0,4199158.27
2024-07-08,1.0,1.0004,0.9998,1.0001,18864474.81
2024-07-09,1.0001,1.0003,0.9998,1.0001,11123479.55
