timestamp,open,high,low,close,volume
2025-01-23,0.01,0.46,0.01,0.17208,171998040.2
2025-01-24,0.17208,0.305,0.10664,0.13,104864326.07
2025-01-25,0.13,0.43,0.11336,0.39314,170375246.53
2025-01-26,0.39314,0.48,0.3027,0.32089,95570615.99
2025-01-27,0.32089,0.33604,0.231,0.255,42611105.39
2025-01-28,0.255,0.289,0.22082,0.25336,32131107.57
2025-01-29,0.25336,0.32626,0.2348,0.29836,25735895.26
2025-01-30,0.29836,0.30105,0.22513,0.22771,17121441.43
2025-01-31,0.22771,0.22771,0.153,0.15742,20537401.61
2025-02-01,0.15742,0.19217,0.14241,0.1826,16619290.79
2025-02-02,0.1826,0.19973,0.1361,0.14725,16621935.12
2025-02-03,0.14725,0.1539,0.108,0.14559,19832109.19
2025-02-04,0.14559,0.15797,0.11804,0.12779,21449911.98
2025-02-05,0.12779,0.1795,0.12754,0.14117,17750783.45
2025-02-06,0.14117,0.15736,0.12481,0.12722,12113820.42
2025-02-07,0.12722,0.13668,0.102,0.10333,7770387.46
2025-02-08,0.10333,0.14,0.097,0.12021,15164490.69
2025-02-09,0.12021,0.12804,0.10122,0.10658,10295704.44
2025-02-10,0.10658,0.1111,0.078,0.08186,12998940.66
2025-02-11,0.08186,0.08435,0.06931,0.07195,14824365.1
2025-02-12,0.07195,0.07309,0.06112,0.06831,10067769.27
2025-02-13,0.06831,0.0738,0.05911,0.06418,7144631.89
2025-02-14,0.06418,0.0766,0.06399,0.06713,12485335.4
2025-02-15,0.06713,0.06735,0.05551,0.05686,10231447.21
2025-02-16,0.05686,0.05835,0.05385,0.05578,6240580.89
2025-02-17,0.05578,0.05635,0.04777,0.0487,6815863.81
2025-02-18,0.0487,0.04975,0.04066,0.04258,10032825.51
2025-02-19,0.04258,0.0442,0.0303,0.032,15197700.2
2025-02-20,0.032,0.03748,0.02924,0.03242,17591220.77
2025-02-21,0.03242,0.03819,0.0293,0.03413,31139582.32
2025-02-22,0.03413,0.055,0.0338,0.04219,79638563.12
2025-02-23,0.04219,0.04275,0.03429,0.03722,20372423.92
2025-02-24,0.03722,0.03844,0.03063,0.03182,13700992.54
2025-02-25,0.03182,0.038,0.03084,0.03585,14712932.13
2025-02-26,0.03585,0.04356,0.03492,0.03968,16800370.74
2025-02-27,0.03968,0.04842,0.03968,0.04202,18469144.72
2025-02-28,0.04202,0.0535,0.03891,0.05021,20723168.74
2025-03-01,0.05021,0.05133,0.0401,0.04242,17749604.09
2025-03-02,0.04242,0.04466,0.04014,0.04283,16783738.84
2025-03-03,0.04283,0.04295,0.03654,0.03832,20348835.15
2025-03-04,0.03832,0.0401,0.03377,0.03772,9337843.39
2025-03-05,0.03772,0.03869,0.034,0.03626,182817838.48
2025-03-06,0.03626,0.0367,0.03201,0.03223,235137587.21
2025-03-07,0.03223,0.0332,0.02969,0.03031,228200219.96
2025-03-08,0.03031,0.0374,0.03024,0.0361,340490288.63
2025-03-09,0.0361,0.045,0.02988,0.03033,519271609.34
2025-03-10,0.03033,0.03507,0.0297,0.03397,377464647.39
2025-03-11,0.03397,0.0386,0.03166,0.03711,344130989.98
2025-03-12,0.03711,0.03857,0.03409,0.03444,234522787.57
2025-03-13,0.03444,0.03456,0.03051,0.03095,229208605.75
2025-03-14,0.03095,0.03322,0.03055,0.03208,177515231.49
2025-03-15,0.03208,0.03308,0.03113,0.03185,146027363.69
2025-03-16,0.03185,0.03257,0.02658,0.02724,293959735.16
2025-03-17,0.02724,0.02936,0.02705,0.02855,269886417.06
2025-03-18,0.02855,0.02884,0.02329,0.02505,291325533.72
2025-03-19,0.02505,0.02718,0.02465,0.02699,218953585.47
2025-03-20,0.02699,0.02835,0.02635,0.02755,240061783.0
2025-03-21,0.02755,0.02792,0.02512,0.02648,149530497.32
2025-03-22,0.02648,0.0275,0.0259,0.027,145187178.66
2025-03-23,0.027,0.03,0.02589,0.02643,161457434.54
2025-03-24,0.02643,0.03146,0.02542,0.03022,265645030.34
2025-03-25,0.03022,0.0318,0.0269,0.02872,209462994.74
2025-03-26,0.02872,0.0292,0.02543,0.02661,115795292.82
2025-03-27,0.02661,0.0271,0.02548,0.02611,69106147.0
2025-03-28,0.02611,0.02657,0.02355,0.0265,113982686.9
2025-03-29,0.0265,0.05486,0.02635,0.03183,772870353.41
2025-03-30,0.03183,0.0377,0.03061,0.03446,195369403.9
2025-03-31,0.03446,0.05822,0.03264,0.0471,551986268.79
2025-04-01,0.0471,0.05691,0.03966,0.04486,383133320.06
2025-04-02,0.04486,0.04698,0.03965,0.04122,265891228.15
2025-04-03,0.04122,0.04173,0.03652,0.03792,167044724.23
2025-04-04,0.03792,0.03856,0.0325,0.03298,110939130.42
2025-04-05,0.03298,0.03306,0.02924,0.03102,126319888.58
2025-04-06,0.03102,0.03137,0.029,0.02996,89207851.52
2025-04-07,0.02996,0.03183,0.02691,0.03015,100924872.28
2025-04-08,0.03015,0.03029,0.0266,0.02693,136319004.86
2025-04-09,0.02693,0.03973,0.026,0.03904,296145474.56
2025-04-10,0.03904,0.04262,0.03793,0.03993,333515172.83
2025-04-11,0.03993,0.04289,0.03852,0.04237,236767536.5
2025-04-12,0.04237,0.048,0.03456,0.04001,388756036.3
2025-04-13,0.04001,0.04146,0.03782,0.03942,192544117.33
2025-04-14,0.03942,0.04187,0.03803,0.03916,120611922.33
2025-04-15,0.03916,0.03934,0.03281,0.03292,87618149.96
2025-04-16,0.03292,0.03299,0.02942,0.02973,68852338.74
2025-04-17,0.02973,0.03096,0.0294,0.02956,49879378.41
2025-04-18,0.02956,0.03012,0.02879,0.02953,44376425.72
2025-04-19,0.02953,0.03486,0.02899,0.0324,122850808.66
2025-04-20,0.0324,0.03331,0.03026,0.03165,68280933.22
2025-04-21,0.03165,0.03379,0.02957,0.02991,64092383.97
2025-04-22,0.02991,0.03559,0.0295,0.03531,70640691.41
2025-04-23,0.03531,0.03815,0.03238,0.03594,125830353.06
2025-04-24,0.03594,0.03681,0.03311,0.03648,75102576.07
2025-04-25,0.03648,0.03866,0.03442,0.03701,101579756.72
2025-04-26,0.03701,0.03911,0.03585,0.03757,73072899.19
2025-04-27,0.03757,0.03758,0.03294,0.03402,71042683.87
2025-04-28,0.03402,0.04241,0.0323,0.03788,187181102.54
2025-04-29,0.03788,0.04142,0.0366,0.03879,101026120.33
2025-04-30,0.03879,0.04793,0.03825,0.04643,135851392.53
2025-05-01,0.04643,0.04767,0.04273,0.0433,67414282.13
2025-05-02,0.0433,0.06396,0.04311,0.04953,224437281.15
2025-05-03,0.04953,0.05161,0.03876,0.03948,157615367.95
2025-05-04,0.03948,0.03993,0.03572,0.03858,111086568.36
2025-05-05,0.03858,0.03899,0.03671,0.03762,50468650.61
2025-05-06,0.03762,0.03882,0.03323,0.03526,94253483.72
2025-05-07,0.03526,0.03732,0.03456,0.03661,54381635.42
