timestamp,open,high,low,close,volume
2024-03-09,0.3288,0.335,0.3209,0.3244,2205367.43
2024-03-10,0.3244,0.3327,0.3052,0.3229,1202418.66
2024-03-11,0.3229,0.3347,0.3018,0.3333,1775608.51
2024-03-12,0.3333,0.3364,0.302,0.3299,1048801.27
2024-03-13,0.3299,0.359,0.322,0.3576,1970155.8
2024-03-14,0.3576,0.3854,0.3447,0.3775,2035770.84
2024-03-15,0.3775,0.4406,0.3466,0.4323,4763649.19
2024-03-16,0.4323,0.4477,0.385,0.4071,1954246.31
2024-03-17,0.4071,0.4576,0.3935,0.4109,2458052.77
2024-03-18,0.4109,0.43,0.389,0.3976,1201266.54
2024-03-19,0.3976,0.4011,0.3475,0.3586,1212116.62
2024-03-20,0.3586,0.4243,0.345,0.4101,986152.56
2024-03-21,0.4101,0.471,0.4049,0.4292,1698926.23
2024-03-22,0.4292,0.45,0.4123,0.4477,937882.03
2024-03-23,0.4477,0.4663,0.4317,0.4401,1003698.77
2024-03-24,0.4401,0.549,0.4401,0.5159,2501178.28
2024-03-25,0.5159,0.545,0.4999,0.5133,1514524.93
2024-03-26,0.5133,0.5337,0.4812,0.5035,988277.68
2024-03-27,0.5035,0.5188,0.463,0.4816,1246601.19
2024-03-28,0.4816,0.4972,0.4663,0.4777,1191423.12
2024-03-29,0.4777,0.4923,0.4616,0.4849,855353.05
2024-03-30,0.4849,0.4973,0.4745,0.4806,755111.47
2024-03-31,0.4806,0.485,0.4642,0.4693,1041727.58
2024-04-01,0.4693,0.4941,0.3911,0.3991,2222680.74
2024-04-02,0.3991,0.4013,0.3575,0.3638,2976230.99
2024-04-03,0.3638,0.3755,0.348,0.3625,2606175.06
2024-04-04,0.3625,0.3807,0.3579,0.3691,975722.83
2024-04-05,0.3691,0.3714,0.339,0.3583,650947.54
2024-04-06,0.3583,0.3672,0.3527,0.3613,416505.61
2024-04-07,0.3613,0.3683,0.3554,0.3613,616169.45
2024-04-08,0.3613,0.3759,0.3492,0.3731,1266271.98
2024-04-09,0.3731,0.3814,0.3324,0.3329,1299425.29
2024-04-10,0.3329,0.351,0.32,0.343,1662030.4
