,timestamp,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,ETH/USDT_zscore
421,2023-02-26,1594.63,1650.58,1587.86,1641.78,57617.50141,0.4991198019327862
422,2023-02-27,1641.78,1665.0,1608.52,1633.72,84694.08378,0.3116364914701789
423,2023-02-28,1633.72,1647.12,1597.0,1604.85,82776.31854,-0.26824143525802113
424,2023-03-01,1604.85,1669.47,1595.1,1665.65,92224.91407,0.905506676229277
425,2023-03-02,1665.65,1677.47,1619.3,1647.87,69834.53243,0.5487878496883637
426,2023-03-03,1647.87,1649.2,1544.67,1568.87,119431.4016,-0.9351345413763993
427,2023-03-04,1568.87,1577.02,1549.44,1566.73,26651.49649,-0.9370531960918849
428,2023-03-05,1566.73,1588.23,1553.51,1564.39,44311.59759,-0.9891112367414733
429,2023-03-06,1564.39,1583.16,1555.0,1565.84,40095.71836,-0.9292468901840251
430,2023-03-07,1565.84,1583.0,1536.26,1561.96,62231.46389,-0.9722098595440328
431,2023-03-08,1561.96,1570.83,1524.02,1532.38,78960.40979,-1.4491087613356075
432,2023-03-09,1532.38,1546.34,1410.0,1437.48,132982.51971,-2.7830012959181394
433,2023-03-10,1437.48,1438.04,1370.0,1426.43,181517.37547,-2.6138140804055205
434,2023-03-11,1426.43,1477.57,1408.87,1472.07,168811.46364,-1.8292769349417035
435,2023-03-12,1472.07,1592.83,1448.75,1579.27,140263.16655,-0.31411075562724916
436,2023-03-13,1579.27,1693.23,1565.01,1674.3,217145.58704,1.004924057814499
437,2023-03-14,1674.3,1777.0,1655.65,1699.82,126386.01326,1.3168280712413694
438,2023-03-15,1699.82,1716.53,1613.0,1649.71,94738.5871,0.6369940528448059
439,2023-03-16,1649.71,1690.53,1632.29,1673.72,35312.56017,0.9625349485130336
440,2023-03-17,1673.72,1799.0,1663.31,1789.42,33976.9447,2.3165755222912385
441,2023-03-18,1789.42,1839.96,1749.62,1758.6,31199.95547,1.7964579523784248
442,2023-03-19,1758.6,1840.34,1758.51,1780.4,24343.21321,1.9396938606329817
443,2023-03-20,1780.4,1803.0,1723.7,1732.88,28486.08886,1.3331315571957472
444,2023-03-21,1732.88,1834.64,1718.06,1801.14,28300.73026,1.9507719995992587
445,2023-03-22,1801.14,1819.4,1710.58,1733.56,60994.52368,1.1544856336949323
